文件名,模态,真实攻击类型,攻击手法,预测攻击类型,是否预测正确,Confidence
geo_DoS_GoldenEye_9718.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
geo_DoS_GoldenEye_9719.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_972.pcap,geo,DoS,GoldenEye,Benign,✗ 错误,0.9484
geo_DoS_GoldenEye_9720.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9721.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
geo_DoS_GoldenEye_9722.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9723.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9980
geo_DoS_GoldenEye_9724.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9725.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9726.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9978
geo_DoS_GoldenEye_9727.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9982
geo_DoS_GoldenEye_9728.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
geo_DoS_GoldenEye_9729.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9982
geo_DoS_GoldenEye_973.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9730.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.7305
geo_DoS_GoldenEye_9731.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9978
geo_DoS_GoldenEye_9732.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9733.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
geo_DoS_GoldenEye_9734.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9735.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9736.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9737.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_9738.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9739.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_974.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
geo_DoS_GoldenEye_9740.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_9741.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9742.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9743.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9744.pcap,geo,DoS,GoldenEye,Benign,✗ 错误,0.9571
geo_DoS_GoldenEye_9745.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9746.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_9747.pcap,geo,DoS,GoldenEye,Benign,✗ 错误,0.9609
geo_DoS_GoldenEye_9748.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_9749.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_975.pcap,geo,DoS,GoldenEye,Benign,✗ 错误,0.4936
geo_DoS_GoldenEye_9750.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9751.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9752.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
geo_DoS_GoldenEye_9753.pcap,geo,DoS,GoldenEye,Benign,✗ 错误,0.8096
geo_DoS_GoldenEye_9754.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_9755.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9756.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
geo_DoS_GoldenEye_9757.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9758.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
geo_DoS_GoldenEye_9759.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_976.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9760.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9761.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9762.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
geo_DoS_GoldenEye_9763.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9764.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9765.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
geo_DoS_GoldenEye_9766.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9767.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
geo_DoS_GoldenEye_9768.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9769.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_977.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9770.pcap,geo,DoS,GoldenEye,Benign,✗ 错误,0.9609
geo_DoS_GoldenEye_9771.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
geo_DoS_GoldenEye_9772.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9773.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_9774.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9775.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_9776.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_9777.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9778.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9779.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_978.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
geo_DoS_GoldenEye_9780.pcap,geo,DoS,GoldenEye,Benign,✗ 错误,0.7759
geo_DoS_GoldenEye_9781.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9782.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_9783.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9784.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
geo_DoS_GoldenEye_9785.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9786.pcap,geo,DoS,GoldenEye,Benign,✗ 错误,0.8628
geo_DoS_GoldenEye_9787.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9788.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9789.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_979.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9790.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_9791.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_9792.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
geo_DoS_GoldenEye_9793.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9794.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
geo_DoS_GoldenEye_9795.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9796.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
geo_DoS_GoldenEye_9797.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9798.pcap,geo,DoS,GoldenEye,Benign,✗ 错误,0.9212
geo_DoS_GoldenEye_9799.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_98.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_980.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9800.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
geo_DoS_GoldenEye_9801.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9802.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
geo_DoS_GoldenEye_9803.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9804.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
geo_DoS_GoldenEye_9805.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9806.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
geo_DoS_GoldenEye_9807.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9808.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9809.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_981.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9982
geo_DoS_GoldenEye_9810.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9811.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
geo_DoS_GoldenEye_9812.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9813.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
geo_DoS_GoldenEye_9814.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9815.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9816.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9817.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
geo_DoS_GoldenEye_9818.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9819.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
geo_DoS_GoldenEye_982.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_9820.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9821.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
geo_DoS_GoldenEye_9822.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9823.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
geo_DoS_GoldenEye_9824.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9825.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
geo_DoS_GoldenEye_9826.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9827.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9978
geo_DoS_GoldenEye_9828.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9829.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
geo_DoS_GoldenEye_983.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9830.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9831.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
geo_DoS_GoldenEye_9832.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9833.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
geo_DoS_GoldenEye_9834.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9835.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
geo_DoS_GoldenEye_9836.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9837.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9980
geo_DoS_GoldenEye_9838.pcap,geo,DoS,GoldenEye,Benign,✗ 错误,0.9564
geo_DoS_GoldenEye_9839.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
geo_DoS_GoldenEye_984.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
geo_DoS_GoldenEye_9840.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9841.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
geo_DoS_GoldenEye_9842.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9843.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9844.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9845.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
geo_DoS_GoldenEye_9846.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9847.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9848.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_9849.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_985.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9850.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
geo_DoS_GoldenEye_9851.pcap,geo,DoS,GoldenEye,Benign,✗ 错误,0.9588
geo_DoS_GoldenEye_9852.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9853.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9854.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9980
geo_DoS_GoldenEye_9855.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9856.pcap,geo,DoS,GoldenEye,Benign,✗ 错误,0.9730
geo_DoS_GoldenEye_9857.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9858.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9978
geo_DoS_GoldenEye_9859.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_986.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9860.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
geo_DoS_GoldenEye_9861.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9862.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9976
geo_DoS_GoldenEye_9863.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9864.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9978
geo_DoS_GoldenEye_9865.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9866.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
geo_DoS_GoldenEye_9867.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9981
geo_DoS_GoldenEye_9868.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9869.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_987.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9981
geo_DoS_GoldenEye_9870.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9981
geo_DoS_GoldenEye_9871.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9872.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
geo_DoS_GoldenEye_9873.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9980
geo_DoS_GoldenEye_9874.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9875.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9876.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9982
geo_DoS_GoldenEye_9877.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9878.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
geo_DoS_GoldenEye_9879.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9978
geo_DoS_GoldenEye_988.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
geo_DoS_GoldenEye_9880.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9881.pcap,geo,DoS,GoldenEye,Benign,✗ 错误,0.9776
geo_DoS_GoldenEye_9882.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9883.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9884.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9885.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9886.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9887.pcap,geo,DoS,GoldenEye,Benign,✗ 错误,0.9827
geo_DoS_GoldenEye_9888.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9889.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_989.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9890.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9830
geo_DoS_GoldenEye_9891.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9982
geo_DoS_GoldenEye_9892.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9893.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9768
geo_DoS_GoldenEye_9894.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9978
geo_DoS_GoldenEye_9895.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9896.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9925
geo_DoS_GoldenEye_9897.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9898.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9899.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9949
geo_DoS_GoldenEye_99.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_990.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9900.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
geo_DoS_GoldenEye_9901.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9902.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
geo_DoS_GoldenEye_9903.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9991
geo_DoS_GoldenEye_9904.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9979
geo_DoS_GoldenEye_9905.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
geo_DoS_GoldenEye_9906.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9991
geo_DoS_GoldenEye_9907.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_9908.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
geo_DoS_GoldenEye_9909.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
geo_DoS_GoldenEye_991.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9986
geo_DoS_GoldenEye_9910.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
geo_DoS_GoldenEye_9911.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
geo_DoS_GoldenEye_9912.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9991
geo_DoS_GoldenEye_9913.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9914.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9991
geo_DoS_GoldenEye_9915.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
geo_DoS_GoldenEye_9916.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9991
geo_DoS_GoldenEye_9917.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9987
geo_DoS_GoldenEye_9918.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9991
geo_DoS_GoldenEye_9919.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_992.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
geo_DoS_GoldenEye_9920.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9988
geo_DoS_GoldenEye_9921.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
geo_DoS_GoldenEye_9922.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9923.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9991
geo_DoS_GoldenEye_9924.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9925.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
geo_DoS_GoldenEye_9926.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9927.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
geo_DoS_GoldenEye_9928.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9929.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9990
geo_DoS_GoldenEye_993.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9983
geo_DoS_GoldenEye_9930.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9931.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9991
geo_DoS_GoldenEye_9932.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9933.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9991
geo_DoS_GoldenEye_9934.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9935.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9989
geo_DoS_GoldenEye_9936.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
geo_DoS_GoldenEye_9937.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9991
geo_DoS_GoldenEye_9938.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9984
geo_DoS_GoldenEye_9939.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9991
geo_DoS_GoldenEye_994.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9991
geo_DoS_GoldenEye_9940.pcap,geo,DoS,GoldenEye,Benign,✗ 错误,0.8632
geo_DoS_GoldenEye_9941.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9992
geo_DoS_GoldenEye_9942.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9991
geo_DoS_GoldenEye_9943.pcap,geo,DoS,GoldenEye,DoS/DDoS,✓ 正确,0.9985
